#'chr'	'start'	'end'	'IgG'	'METTL3'	'PolII'
chr2R	9247249	9247250	18.0	10.0	2.0
chr2R	9252020	9252021	5.0	18.0	24.0
chr2R	9263971	9263972	11.0	8.0	3.0
chr2R	9284844	9284845	28.0	123.0	223.0
chr2R	9285097	9285098	33.0	75.0	165.0
chr2R	9286634	9286635	2.0	12.0	11.0
chr2R	9286826	9286827	5.0	15.0	25.0
chr2R	9291565	9291566	12.0	11.0	20.0
chr2R	9291855	9291856	5.0	23.0	23.0
chr2R	9308722	9308723	27.0	37.0	114.0
chr2R	9345348	9345349	12.0	12.0	4.0
chr2R	9351655	9351656	14.0	10.0	6.0
chr2R	9389467	9389468	10.0	3.0	13.0
chr2R	9390164	9390165	2.0	11.0	4.0
chr2R	9396206	9396207	4.0	9.0	9.0
chr2R	9398734	9398735	36.0	19.0	48.0
chr2R	9399079	9399080	10.0	22.0	42.0
chr2R	9400329	9400330	1.0	10.0	19.0
chr2R	9413463	9413464	14.0	10.0	17.0
chr2R	9414341	9414342	18.0	37.0	52.0
chr2R	9423688	9423689	nan	1.0	2.0
chr2R	9424086	9424087	5.0	12.0	19.0
chr2R	9426438	9426439	13.0	35.0	71.0
chr2R	9444937	9444938	6.0	52.0	38.0
chr2R	9446045	9446046	18.0	69.0	24.0
chr2R	9454055	9454056	7.0	15.0	9.0
chr2R	9494165	9494166	8.0	11.0	12.0
chr2R	9548135	9548136	5.0	12.0	9.0
chr2R	9552843	9552844	20.0	169.0	398.0
chr2R	9559597	9559598	14.0	7.0	7.0
chr2R	9561637	9561638	11.0	21.0	23.0
chr2R	9565190	9565191	7.0	119.0	110.0
chr2R	9577426	9577427	6.0	25.0	27.0
chr2R	9578904	9578905	19.0	99.0	102.0
chr2R	9579007	9579008	19.0	76.0	103.0
chr2R	9584545	9584546	13.0	22.0	19.0
chr2R	9584642	9584643	14.0	13.0	21.0
chr2R	9586714	9586715	4.0	5.0	24.0
chr2R	9589049	9589050	14.0	24.0	93.0
chr2R	9590866	9590867	11.0	9.0	21.0
chr2R	9594044	9594045	16.0	27.0	16.0
chr2R	9594044	9594045	16.0	27.0	16.0
chr2R	9599732	9599733	8.0	9.0	3.0
chr2R	9601252	9601253	5.0	23.0	6.0
chr2R	9602901	9602902	10.0	7.0	10.0
chr2R	9605987	9605988	13.0	19.0	31.0
chr2R	9607291	9607292	7.0	33.0	16.0
chr2R	9610290	9610291	3.0	21.0	14.0
chr2R	9610463	9610464	7.0	23.0	7.0
chr2R	9683858	9683859	17.0	29.0	55.0
chr2R	9693328	9693329	27.0	103.0	184.0
chr2R	9704383	9704384	6.0	7.0	8.0
chr2R	9706266	9706267	8.0	11.0	14.0
chr2R	9707535	9707536	20.0	17.0	18.0
chr2R	9710496	9710497	9.0	10.0	14.0
chr2R	9712320	9712321	6.0	44.0	107.0
chr2R	9748121	9748122	6.0	7.0	2.0
chr2R	9753696	9753697	13.0	12.0	4.0
chr2R	9775109	9775110	12.0	9.0	3.0
chr2R	9793325	9793326	13.0	9.0	4.0
chr2R	9806875	9806876	12.0	15.0	1.0
chr2R	9815509	9815510	6.0	14.0	14.0
chr2R	9820053	9820054	13.0	21.0	23.0
chr2R	9820562	9820563	4.0	16.0	20.0
chr2R	9822955	9822956	15.0	15.0	8.0
chr2R	9827206	9827207	22.0	13.0	11.0
chr2R	9836642	9836643	18.0	14.0	16.0
chr2R	9836984	9836985	19.0	21.0	7.0
chr2R	9839500	9839501	17.0	21.0	23.0
chr2R	9839775	9839776	11.0	42.0	39.0
chr2R	9842502	9842503	15.0	28.0	50.0
chr2R	9842685	9842686	18.0	28.0	30.0
chr2R	9846485	9846486	12.0	22.0	15.0
chr2R	9847836	9847837	15.0	21.0	28.0
chr2R	9848060	9848061	12.0	18.0	19.0
chr2R	9861543	9861544	9.0	25.0	43.0
chr2R	9863563	9863564	6.0	7.0	20.0
chr2R	9865631	9865632	12.0	22.0	22.0
chr2R	9868218	9868219	4.0	20.0	13.0
chr2R	9871469	9871470	9.0	8.0	6.0
chr2R	9874888	9874889	16.0	10.0	13.0
chr2R	9875072	9875073	11.0	34.0	44.0
chr2R	9881395	9881396	20.0	17.0	6.0
chr2R	9882357	9882358	5.0	23.0	25.0
chr2R	9891689	9891690	18.0	30.0	59.0
chr2R	9891954	9891955	7.0	39.0	93.0
chr2R	9906293	9906294	9.0	11.0	14.0
chr2R	9910892	9910893	9.0	32.0	9.0
chr2R	9958858	9958859	13.0	68.0	163.0
chr2R	9959548	9959549	8.0	12.0	10.0
chr2R	9959732	9959733	11.0	18.0	39.0
chr2R	9965067	9965068	2.0	8.0	31.0
chr2R	9967230	9967231	4.0	6.0	2.0
chr2R	9968928	9968929	19.0	9.0	7.0
chr2R	9971142	9971143	9.0	18.0	31.0
chr2R	9979584	9979585	17.0	19.0	5.0
chr2R	9989158	9989159	17.0	28.0	38.0
chr2R	9989285	9989286	3.0	22.0	19.0
chr2R	10026042	10026043	15.0	35.0	144.0
chr2R	10026758	10026759	38.0	72.0	162.0
chr2R	10026838	10026839	41.0	48.0	105.0
chr2R	10032893	10032894	6.0	19.0	25.0
chr2R	10033303	10033304	13.0	39.0	36.0
chr2R	10043507	10043508	5.0	7.0	5.0
chr2R	10044034	10044035	8.0	10.0	4.0
chr2R	10048352	10048353	23.0	59.0	87.0
chr2R	10048619	10048620	8.0	102.0	131.0
chr2R	10050347	10050348	2.0	14.0	12.0
chr2R	10052167	10052168	16.0	25.0	44.0
chr2R	10052540	10052541	8.0	26.0	50.0
chr2R	10054576	10054577	10.0	19.0	11.0
chr2R	10066514	10066515	38.0	22.0	23.0
chr2R	10066649	10066650	35.0	32.0	21.0
chr2R	10068702	10068703	13.0	19.0	5.0
chr2R	10069105	10069106	9.0	21.0	23.0
chr2R	10075645	10075646	16.0	50.0	68.0
chr2R	10078365	10078366	19.0	54.0	149.0
chr2R	10085168	10085169	13.0	6.0	6.0
chr2R	10096479	10096480	12.0	11.0	10.0
chr2R	10099590	10099591	12.0	43.0	79.0
chr2R	10099676	10099677	6.0	32.0	97.0
chr2R	10109739	10109740	nan	nan	1.0
chr2R	10117693	10117694	35.0	40.0	50.0
chr2R	10122574	10122575	2.0	13.0	11.0
chr2R	10139263	10139264	1.0	6.0	7.0
chr2R	10142337	10142338	7.0	29.0	21.0
chr2R	10152716	10152717	9.0	19.0	21.0
chr2R	10158931	10158932	4.0	24.0	16.0
chr2R	10192394	10192395	3.0	15.0	19.0
chr2R	10199711	10199712	16.0	9.0	6.0
chr2R	10211347	10211348	26.0	127.0	68.0
chr2R	10237348	10237349	7.0	8.0	3.0
chr2R	10237987	10237988	8.0	12.0	6.0
chr2R	10247813	10247814	17.0	9.0	6.0
chr2R	10249219	10249220	15.0	7.0	7.0
chr2R	10252417	10252418	17.0	27.0	12.0
chr2R	10309794	10309795	4.0	8.0	25.0
chr2R	10310112	10310113	2.0	21.0	22.0
chr2R	10313890	10313891	7.0	14.0	16.0
chr2R	10320500	10320501	10.0	11.0	4.0
chr2R	10360212	10360213	3.0	8.0	8.0
chr2R	10416996	10416997	6.0	6.0	7.0
chr2R	10418717	10418718	30.0	37.0	32.0
chr2R	10421705	10421706	16.0	287.0	198.0
chr2R	10423650	10423651	29.0	332.0	182.0
chr2R	10424435	10424436	10.0	57.0	52.0
chr2R	10427915	10427916	19.0	48.0	60.0
chr2R	10429707	10429708	15.0	146.0	107.0
chr2R	10437382	10437383	24.0	26.0	15.0
chr2R	10437984	10437985	31.0	139.0	215.0
chr2R	10458892	10458893	1.0	6.0	nan
chr2R	10468540	10468541	12.0	7.0	16.0
chr2R	10468615	10468616	15.0	12.0	11.0
chr2R	10478042	10478043	10.0	36.0	81.0
chr2R	10478567	10478568	3.0	31.0	82.0
chr2R	10480111	10480112	12.0	43.0	53.0
chr2R	10480162	10480163	15.0	40.0	46.0
chr2R	10485252	10485253	13.0	16.0	15.0
chr2R	10536660	10536661	31.0	14.0	17.0
chr2R	10536905	10536906	4.0	12.0	5.0
chr2R	10537120	10537121	6.0	4.0	10.0
chr2R	10537270	10537271	3.0	5.0	9.0
chr2R	10541594	10541595	20.0	207.0	364.0
chr2R	10547260	10547261	7.0	18.0	14.0
chr2R	10617661	10617662	9.0	37.0	145.0
chr2R	10645427	10645428	21.0	31.0	31.0
chr2R	10645734	10645735	19.0	18.0	25.0
chr2R	10648887	10648888	16.0	14.0	18.0
chr2R	10673344	10673345	4.0	6.0	2.0
chr2R	10725269	10725270	5.0	18.0	4.0
chr2R	10729203	10729204	7.0	7.0	4.0
chr2R	10731334	10731335	14.0	47.0	42.0
chr2R	10731528	10731529	20.0	38.0	35.0
chr2R	10739829	10739830	16.0	13.0	13.0
chr2R	10760777	10760778	22.0	26.0	9.0
chr2R	10782894	10782895	12.0	47.0	55.0
chr2R	10791458	10791459	2.0	9.0	nan
chr2R	10798709	10798710	5.0	6.0	4.0
chr2R	10808938	10808939	11.0	36.0	103.0
chr2R	10809396	10809397	12.0	42.0	71.0
chr2R	10811077	10811078	18.0	42.0	35.0
chr2R	10813310	10813311	4.0	18.0	20.0
chr2R	10813404	10813405	9.0	31.0	42.0
chr2R	10819884	10819885	11.0	5.0	20.0
chr2R	10819977	10819978	12.0	24.0	31.0
chr2R	10821640	10821641	15.0	19.0	30.0
chr2R	10823372	10823373	14.0	40.0	64.0
chr2R	10823404	10823405	43.0	100.0	138.0
chr2R	10835709	10835710	3.0	15.0	9.0
chr2R	10838727	10838728	18.0	20.0	17.0
chr2R	10853545	10853546	1.0	10.0	1.0
chr2R	10874771	10874772	17.0	71.0	293.0
chr2R	10875392	10875393	2.0	7.0	20.0
chr2R	10875747	10875748	2.0	21.0	36.0
chr2R	10879673	10879674	15.0	29.0	54.0
chr2R	10879973	10879974	3.0	14.0	19.0
chr2R	10883546	10883547	14.0	12.0	17.0
chr2R	10885018	10885019	3.0	4.0	10.0
chr2R	10886809	10886810	7.0	44.0	44.0
chr2R	10894414	10894415	8.0	13.0	31.0
chr2R	10894458	10894459	9.0	16.0	37.0
chr2R	10897885	10897886	3.0	10.0	19.0
chr2R	10899060	10899061	11.0	19.0	20.0
chr2R	10909922	10909923	1.0	2.0	2.0
chr2R	11085585	11085586	11.0	13.0	8.0
chr2R	11086293	11086294	17.0	16.0	7.0
chr2R	11121884	11121885	11.0	18.0	30.0
chr2R	11125647	11125648	18.0	24.0	16.0
chr2R	11135922	11135923	7.0	8.0	4.0
chr2R	11150068	11150069	49.0	35.0	22.0
chr2R	11154895	11154896	8.0	13.0	6.0
chr2R	11159085	11159086	3.0	12.0	5.0
chr2R	11172206	11172207	7.0	9.0	13.0
chr2R	11219538	11219539	15.0	32.0	29.0
chr2R	11219771	11219772	17.0	36.0	28.0
chr2R	11222870	11222871	19.0	65.0	74.0
chr2R	11232516	11232517	6.0	9.0	7.0
chr2R	11233994	11233995	21.0	18.0	13.0
chr2R	11240114	11240115	13.0	5.0	3.0
chr2R	11242194	11242195	12.0	12.0	2.0
chr2R	11253398	11253399	21.0	17.0	5.0
chr2R	11259976	11259977	6.0	5.0	10.0
chr2R	11279683	11279684	10.0	17.0	21.0
chr2R	11279724	11279725	15.0	19.0	21.0
chr2R	11283971	11283972	35.0	53.0	74.0
chr2R	11284282	11284283	15.0	24.0	43.0
chr2R	11289772	11289773	26.0	124.0	94.0
chr2R	11291096	11291097	8.0	7.0	8.0
chr2R	11293174	11293175	8.0	16.0	18.0
chr2R	11294586	11294587	18.0	10.0	7.0
chr2R	11297520	11297521	38.0	51.0	70.0
chr2R	11301915	11301916	6.0	6.0	7.0
chr2R	11302987	11302988	8.0	7.0	12.0
chr2R	11307528	11307529	5.0	8.0	49.0
chr2R	11307878	11307879	6.0	24.0	63.0
chr2R	11318676	11318677	11.0	10.0	nan
chr2R	11321312	11321313	8.0	9.0	3.0
chr2R	11324313	11324314	12.0	18.0	6.0
chr2R	11338733	11338734	16.0	12.0	8.0
chr2R	11356600	11356601	34.0	15.0	11.0
chr2R	11356719	11356720	15.0	18.0	7.0
chr2R	11359176	11359177	3.0	12.0	23.0
chr2R	11360163	11360164	6.0	9.0	6.0
chr2R	11360705	11360706	3.0	13.0	28.0
chr2R	11361899	11361900	13.0	18.0	27.0
chr2R	11366709	11366710	14.0	100.0	92.0
chr2R	11371335	11371336	4.0	7.0	7.0
chr2R	11373606	11373607	6.0	4.0	8.0
chr2R	11384114	11384115	5.0	12.0	35.0
chr2R	11388779	11388780	16.0	24.0	16.0
chr2R	11397432	11397433	30.0	60.0	94.0
chr2R	11409449	11409450	10.0	11.0	8.0
chr2R	11410438	11410439	8.0	24.0	15.0
chr2R	11414509	11414510	11.0	18.0	2.0
chr2R	11429645	11429646	21.0	9.0	11.0
chr2R	11436242	11436243	6.0	6.0	3.0
chr2R	11442504	11442505	2.0	4.0	2.0
chr2R	11474464	11474465	6.0	5.0	7.0
chr2R	11588331	11588332	22.0	10.0	4.0
chr2R	11591485	11591486	5.0	26.0	14.0
chr2R	11619023	11619024	19.0	27.0	21.0
chr2R	11640941	11640942	25.0	52.0	44.0
chr2R	11651616	11651617	10.0	33.0	24.0
chr2R	11651856	11651857	4.0	39.0	32.0
chr2R	11652648	11652649	18.0	200.0	24.0
chr2R	11665767	11665768	23.0	59.0	42.0
chr2R	11679354	11679355	11.0	25.0	8.0
chr2R	11686434	11686435	6.0	16.0	9.0
chr2R	11690863	11690864	10.0	18.0	35.0
chr2R	11691284	11691285	1.0	11.0	9.0
chr2R	11700317	11700318	4.0	2.0	1.0
chr2R	11702449	11702450	23.0	7.0	4.0
chr2R	11706222	11706223	6.0	5.0	3.0
chr2R	11756816	11756817	4.0	9.0	9.0
chr2R	11778525	11778526	9.0	9.0	7.0
chr2R	11825344	11825345	13.0	10.0	24.0
chr2R	11839825	11839826	14.0	12.0	18.0
chr2R	11841607	11841608	5.0	3.0	7.0
chr2R	11844240	11844241	14.0	14.0	7.0
chr2R	11845323	11845324	5.0	2.0	3.0
chr2R	11852616	11852617	12.0	22.0	19.0
chr2R	11861309	11861310	19.0	7.0	7.0
chr2R	11863252	11863253	10.0	12.0	16.0
chr2R	11866383	11866384	5.0	7.0	6.0
chr2R	11866942	11866943	2.0	11.0	3.0
chr2R	11885585	11885586	20.0	26.0	43.0
chr2R	11886066	11886067	15.0	10.0	14.0
chr2R	11890979	11890980	8.0	33.0	175.0
chr2R	11891134	11891135	3.0	10.0	64.0
chr2R	11893122	11893123	8.0	47.0	156.0
chr2R	11899516	11899517	12.0	21.0	43.0
chr2R	11903918	11903919	34.0	26.0	66.0
chr2R	11917874	11917875	23.0	15.0	13.0
chr2R	11929796	11929797	2.0	5.0	1.0
chr2R	11939556	11939557	10.0	4.0	3.0
chr2R	11970115	11970116	3.0	14.0	6.0
chr2R	11970685	11970686	9.0	27.0	6.0
chr2R	11979018	11979019	12.0	16.0	13.0
chr2R	11982956	11982957	5.0	7.0	13.0
chr2R	11985393	11985394	5.0	11.0	43.0
chr2R	11986007	11986008	2.0	11.0	14.0
chr2R	11988787	11988788	23.0	54.0	85.0
chr2R	11989130	11989131	21.0	38.0	26.0
chr2R	11994994	11994995	4.0	5.0	1.0
chr2R	11996095	11996096	9.0	14.0	2.0
chr2R	12019846	12019847	22.0	9.0	29.0
chr2R	12025272	12025273	12.0	18.0	24.0
chr2R	12027707	12027708	11.0	32.0	70.0
chr2R	12027984	12027985	30.0	43.0	63.0
chr2R	12033945	12033946	18.0	17.0	11.0
chr2R	12037165	12037166	9.0	16.0	11.0
chr2R	12037297	12037298	9.0	20.0	35.0
chr2R	12039040	12039041	1.0	1.0	18.0
chr2R	12044611	12044612	7.0	3.0	8.0
chr2R	12052943	12052944	6.0	4.0	6.0
chr2R	12055088	12055089	17.0	9.0	5.0
chr2R	12079543	12079544	8.0	9.0	9.0
chr2R	12119340	12119341	16.0	22.0	16.0
chr2R	12138694	12138695	3.0	15.0	31.0
chr2R	12140229	12140230	7.0	11.0	15.0
chr2R	12140630	12140631	23.0	23.0	37.0
chr2R	12144552	12144553	3.0	9.0	8.0
chr2R	12145709	12145710	8.0	17.0	18.0
chr2R	12151057	12151058	23.0	58.0	61.0
chr2R	12153070	12153071	9.0	7.0	9.0
chr2R	12158970	12158971	19.0	10.0	9.0
chr2R	12161303	12161304	7.0	6.0	5.0
chr2R	12162998	12162999	17.0	16.0	30.0
chr2R	12163674	12163675	5.0	14.0	12.0
chr2R	12165812	12165813	20.0	27.0	51.0
chr2R	12168730	12168731	8.0	57.0	84.0
chr2R	12171706	12171707	nan	11.0	25.0
chr2R	12174264	12174265	17.0	53.0	194.0
chr2R	12174801	12174802	1.0	18.0	63.0
chr2R	12178553	12178554	18.0	23.0	72.0
chr2R	12179013	12179014	3.0	7.0	13.0
chr2R	12179902	12179903	12.0	34.0	120.0
chr2R	12180492	12180493	6.0	9.0	34.0
chr2R	12184310	12184311	7.0	34.0	44.0
chr2R	12185666	12185667	4.0	4.0	3.0
chr2R	12190377	12190378	34.0	15.0	10.0
chr2R	12190681	12190682	19.0	11.0	8.0
chr2R	12198854	12198855	5.0	8.0	18.0
chr2R	12214009	12214010	10.0	3.0	7.0
chr2R	12229310	12229311	8.0	11.0	4.0
chr2R	12234595	12234596	2.0	9.0	2.0
chr2R	12259397	12259398	23.0	46.0	105.0
chr2R	12259408	12259409	23.0	41.0	102.0
chr2R	12279770	12279771	18.0	7.0	4.0
chr2R	12297805	12297806	36.0	14.0	4.0
chr2R	12302240	12302241	7.0	8.0	1.0
chr2R	12306269	12306270	19.0	15.0	7.0
chr2R	12306527	12306528	8.0	9.0	6.0
chr2R	12310688	12310689	12.0	15.0	12.0
chr2R	12314116	12314117	8.0	30.0	68.0
chr2R	12320912	12320913	3.0	10.0	10.0
chr2R	12321237	12321238	20.0	14.0	17.0
chr2R	12326258	12326259	40.0	55.0	76.0
chr2R	12326359	12326360	27.0	16.0	42.0
chr2R	12335315	12335316	4.0	133.0	47.0
chr2R	12336889	12336890	nan	23.0	2.0
chr2R	12337796	12337797	10.0	59.0	43.0
chr2R	12344617	12344618	4.0	31.0	119.0
chr2R	12344982	12344983	14.0	40.0	47.0
chr2R	12351792	12351793	9.0	17.0	5.0
chr2R	12355670	12355671	25.0	21.0	13.0
chr2R	12359435	12359436	37.0	15.0	13.0
chr2R	12363319	12363320	19.0	13.0	8.0
chr2R	12367352	12367353	11.0	19.0	11.0
chr2R	12375285	12375286	15.0	9.0	17.0
chr2R	12380426	12380427	19.0	4.0	2.0
chr2R	12383044	12383045	11.0	9.0	3.0
chr2R	12386665	12386666	15.0	15.0	4.0
chr2R	12391699	12391700	3.0	19.0	11.0
chr2R	12402215	12402216	6.0	13.0	4.0
chr2R	12407792	12407793	20.0	14.0	22.0
chr2R	12413961	12413962	8.0	13.0	15.0
chr2R	12422930	12422931	5.0	2.0	7.0
chr2R	12425482	12425483	11.0	4.0	16.0
chr2R	12427861	12427862	nan	6.0	14.0
chr2R	12430594	12430595	3.0	12.0	4.0
chr2R	12431099	12431100	8.0	20.0	22.0
chr2R	12436119	12436120	3.0	21.0	13.0
chr2R	12436577	12436578	6.0	4.0	18.0
chr2R	12437344	12437345	19.0	38.0	47.0
chr2R	12453189	12453190	35.0	75.0	208.0
chr2R	12468650	12468651	14.0	20.0	51.0
chr2R	12471775	12471776	12.0	17.0	14.0
chr2R	12471914	12471915	20.0	18.0	20.0
chr2R	12474423	12474424	14.0	77.0	83.0
chr2R	12487391	12487392	3.0	13.0	8.0
chr2R	12507333	12507334	15.0	33.0	43.0
chr2R	12510615	12510616	1.0	8.0	4.0
chr2R	12515062	12515063	6.0	24.0	25.0
chr2R	12515374	12515375	11.0	29.0	43.0
chr2R	12518912	12518913	29.0	31.0	48.0
chr2R	12519165	12519166	13.0	9.0	29.0
chr2R	12529052	12529053	16.0	42.0	143.0
chr2R	12545688	12545689	6.0	15.0	nan
chr2R	12562059	12562060	15.0	12.0	3.0
chr2R	12569847	12569848	8.0	12.0	17.0
chr2R	12572067	12572068	16.0	27.0	52.0
chr2R	12589238	12589239	17.0	174.0	236.0
chr2R	12592917	12592918	7.0	67.0	76.0
chr2R	12593603	12593604	12.0	41.0	66.0
chr2R	12595649	12595650	9.0	6.0	7.0
chr2R	12612739	12612740	24.0	116.0	94.0
chr2R	12625807	12625808	1.0	15.0	64.0
chr2R	12632378	12632379	12.0	35.0	37.0
chr2R	12633588	12633589	1.0	18.0	16.0
chr2R	12636670	12636671	2.0	11.0	4.0
chr2R	12648224	12648225	10.0	2.0	3.0
chr2R	12652487	12652488	4.0	24.0	34.0
chr2R	12652804	12652805	16.0	32.0	41.0
chr2R	12655953	12655954	20.0	6.0	5.0
chr2R	12670219	12670220	16.0	20.0	26.0
chr2R	12679593	12679594	10.0	54.0	202.0
chr2R	12686179	12686180	12.0	18.0	14.0
chr2R	12686248	12686249	14.0	14.0	11.0
chr2R	12690955	12690956	14.0	11.0	4.0
chr2R	12692690	12692691	12.0	20.0	20.0
chr2R	12752936	12752937	13.0	6.0	5.0
chr2R	12756414	12756415	12.0	26.0	36.0
chr2R	12756433	12756434	12.0	33.0	30.0
chr2R	12757529	12757530	6.0	14.0	42.0
chr2R	12757545	12757546	5.0	17.0	40.0
chr2R	12760999	12761000	6.0	11.0	14.0
chr2R	12762112	12762113	12.0	10.0	10.0
chr2R	12780540	12780541	11.0	10.0	11.0
chr2R	12799259	12799260	16.0	9.0	5.0
chr2R	12839850	12839851	1.0	8.0	nan
chr2R	12842558	12842559	12.0	29.0	25.0
chr2R	12842664	12842665	10.0	19.0	14.0
chr2R	12846596	12846597	4.0	12.0	10.0
chr2R	12848004	12848005	21.0	17.0	7.0
chr2R	12867608	12867609	15.0	24.0	13.0
chr2R	12869423	12869424	27.0	129.0	107.0
chr2R	12870248	12870249	17.0	39.0	87.0
chr2R	12872755	12872756	12.0	20.0	23.0
chr2R	12875012	12875013	6.0	8.0	4.0
chr2R	12875163	12875164	20.0	25.0	9.0
chr2R	12876966	12876967	17.0	24.0	26.0
chr2R	12877003	12877004	11.0	22.0	27.0
chr2R	12880230	12880231	7.0	56.0	37.0
chr2R	12883253	12883254	8.0	7.0	10.0
chr2R	12884631	12884632	7.0	9.0	1.0
chr2R	12903793	12903794	5.0	9.0	4.0
chr2R	12906237	12906238	6.0	12.0	6.0
chr2R	12906394	12906395	17.0	8.0	7.0
chr2R	12915993	12915994	17.0	69.0	87.0
chr2R	12923903	12923904	12.0	32.0	29.0
chr2R	12924566	12924567	12.0	41.0	53.0
chr2R	12934045	12934046	24.0	16.0	31.0
chr2R	12936535	12936536	31.0	89.0	95.0
chr2R	12936890	12936891	10.0	28.0	33.0
chr2R	12946347	12946348	8.0	11.0	5.0
chr2R	12952293	12952294	3.0	12.0	39.0
chr2R	12952293	12952294	3.0	12.0	39.0
chr2R	12953111	12953112	11.0	6.0	12.0
chr2R	12993896	12993897	9.0	13.0	6.0
chr2R	12996500	12996501	43.0	220.0	513.0
chr2R	13079539	13079540	10.0	5.0	6.0
chr2R	13103894	13103895	4.0	3.0	7.0
chr2R	13129052	13129053	14.0	5.0	6.0
chr2R	13132455	13132456	6.0	5.0	7.0
chr2R	13133141	13133142	9.0	9.0	17.0
chr2R	13152677	13152678	18.0	48.0	35.0
chr2R	13158665	13158666	26.0	27.0	107.0
chr2R	13159141	13159142	7.0	7.0	17.0
chr2R	13160062	13160063	7.0	8.0	9.0
chr2R	13163948	13163949	7.0	7.0	4.0
chr2R	13168032	13168033	4.0	31.0	108.0
chr2R	13168497	13168498	11.0	18.0	64.0
chr2R	13170745	13170746	4.0	8.0	13.0
chr2R	13171400	13171401	10.0	29.0	63.0
chr2R	13175394	13175395	19.0	12.0	9.0
chr2R	13190086	13190087	2.0	10.0	3.0
chr2R	13198337	13198338	9.0	30.0	26.0
chr2R	13198849	13198850	4.0	8.0	5.0
chr2R	13206744	13206745	2.0	8.0	2.0
chr2R	13214705	13214706	38.0	41.0	25.0
chr2R	13219247	13219248	4.0	27.0	70.0
chr2R	13220251	13220252	4.0	13.0	21.0
chr2R	13220282	13220283	11.0	13.0	21.0
chr2R	13222432	13222433	16.0	69.0	64.0
chr2R	13222459	13222460	16.0	65.0	71.0
chr2R	13224462	13224463	11.0	14.0	4.0
chr2R	13230234	13230235	7.0	34.0	20.0
chr2R	13230582	13230583	21.0	35.0	21.0
chr2R	13235296	13235297	5.0	4.0	6.0
chr2R	13235979	13235980	9.0	13.0	11.0
chr2R	13239468	13239469	11.0	25.0	19.0
chr2R	13251724	13251725	12.0	19.0	9.0
chr2R	13254337	13254338	2.0	4.0	1.0
chr2R	13255496	13255497	3.0	11.0	3.0
chr2R	13295927	13295928	10.0	8.0	12.0
chr2R	13298467	13298468	15.0	8.0	6.0
chr2R	13298994	13298995	8.0	8.0	nan
chr2R	13344808	13344809	7.0	29.0	21.0
chr2R	13362835	13362836	5.0	6.0	5.0
chr2R	13377731	13377732	11.0	14.0	8.0
chr2R	13393361	13393362	3.0	2.0	5.0
chr2R	13393704	13393705	27.0	18.0	44.0
chr2R	13399368	13399369	11.0	14.0	5.0
chr2R	13409887	13409888	16.0	38.0	25.0
chr2R	13414620	13414621	42.0	63.0	25.0
chr2R	13439051	13439052	15.0	43.0	18.0
chr2R	13446309	13446310	13.0	8.0	17.0
chr2R	13450475	13450476	11.0	50.0	50.0
chr2R	13450585	13450586	12.0	24.0	43.0
chr2R	13477341	13477342	9.0	15.0	14.0
chr2R	13483229	13483230	20.0	64.0	173.0
chr2R	13485391	13485392	8.0	18.0	49.0
chr2R	13485616	13485617	21.0	33.0	80.0
chr2R	13494862	13494863	7.0	36.0	58.0
chr2R	13500620	13500621	6.0	17.0	17.0
chr2R	13502841	13502842	13.0	123.0	143.0
chr2R	13506429	13506430	30.0	91.0	83.0
chr2R	13507556	13507557	6.0	21.0	21.0
chr2R	13515258	13515259	5.0	3.0	2.0
chr2R	13525376	13525377	7.0	5.0	nan
chr2R	13534251	13534252	13.0	7.0	8.0
chr2R	13547577	13547578	24.0	9.0	8.0
chr2R	13553240	13553241	2.0	8.0	3.0
chr2R	13554076	13554077	17.0	34.0	30.0
chr2R	13555948	13555949	11.0	14.0	16.0
chr2R	13557686	13557687	4.0	16.0	29.0
chr2R	13557850	13557851	12.0	17.0	38.0
chr2R	13558544	13558545	1.0	3.0	5.0
chr2R	13574257	13574258	21.0	12.0	4.0
chr2R	13574912	13574913	7.0	15.0	9.0
chr2R	13593339	13593340	20.0	106.0	244.0
chr2R	13593643	13593644	11.0	21.0	50.0
chr2R	13596676	13596677	29.0	9.0	10.0
chr2R	13605655	13605656	10.0	3.0	2.0
chr2R	13609178	13609179	18.0	10.0	9.0
chr2R	13623043	13623044	9.0	26.0	47.0
chr2R	13663598	13663599	5.0	10.0	14.0
chr2R	13665113	13665114	2.0	4.0	8.0
chr2R	13667735	13667736	10.0	10.0	2.0
chr2R	13674633	13674634	4.0	8.0	1.0
chr2R	13769914	13769915	nan	3.0	5.0
chr2R	13794776	13794777	5.0	14.0	7.0
chr2R	13805793	13805794	15.0	29.0	9.0
chr2R	13824857	13824858	8.0	55.0	32.0
chr2R	13826370	13826371	2.0	9.0	9.0
chr2R	13835096	13835097	1.0	9.0	11.0
chr2R	13836418	13836419	6.0	7.0	5.0
chr2R	13840052	13840053	4.0	13.0	8.0
chr2R	13846392	13846393	6.0	23.0	9.0
chr2R	13849881	13849882	1.0	5.0	12.0
chr2R	13854331	13854332	22.0	23.0	81.0
chr2R	13854658	13854659	22.0	14.0	26.0
chr2R	13855778	13855779	6.0	12.0	18.0
chr2R	13858689	13858690	12.0	25.0	45.0
chr2R	13858951	13858952	6.0	37.0	38.0
chr2R	13861996	13861997	9.0	4.0	8.0
chr2R	13862002	13862003	9.0	4.0	8.0
chr2R	13943377	13943378	4.0	3.0	8.0
